team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Jawhead,Carmilla,Kadita,Claude,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,54.09,48.71,48.15,48.15,0.04,0.02,0.35,1.37,0.82,0.43,0.31,0.32,1.29,1.01,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,49.46,51.14,41.27,45.75,Thamuz,Grock,Yve,Yi Sun-shin,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,46.57,48.69,51.78,46.59,0.91,0.16,0.07,0.01,0.67,2.06,0.01,0.01,0.06,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,48.57,48.31,38.64,33.76,49.01163699716334,50.98836300283666,Kalah
Yu Zhong,Johnson,Alice,Karrie,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.48,49.98,4.75,45.01,44.86,1.12,0.1,0.12,0.09,0.09,1.07,5.11,0.42,1.07,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15,49.5,35.67,37.51,27.56,Arlott,Estes,Valentina,Beatrix,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,51.01,43.27,45.54,49.63,0.51,0.77,0.31,0.04,0.44,0.19,49.76,0.52,0.15,0.08,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.47,50.98,49.13,27.08,42.3,49.100429116963895,50.899570883036105,Kalah
Badang,Franco,Esmeralda,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,46.81,49.51,49.49,46.72,0.44,2.25,1.26,2.26,0.54,0.19,10.32,3.35,0.21,1.11,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,50.58,60.79,60.47,32.53,Paquito,Kaja,Kagura,Bruno,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,47.26,48.88,48.26,44.86,0.75,0.01,0.34,0.64,0.09,1.22,0.14,0.02,0.23,2.02,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,47.29,41.07,43.9,27.56,59.487357418571364,40.51264258142863,Menang
Balmond,Lolita,Luo Yi,Beatrix,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,58.09,50.91,45.54,50.86,0.95,0.25,0.75,0.04,0.26,0.77,0.81,2.55,0.15,1.52,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,53.01,58.03,27.08,41.01,Sun,Chip,Vexana,Moskov,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,48.31,5.17,54.22,46.72,1.16,0.15,2.85,2.83,0.54,6.68,14.85,39.78,18.42,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,50.48,69.03,69.41,32.53,40.253527075002296,59.7464729249977,Kalah
Phoveus,Floryn,Lylia,Ixia,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,55.88,50.26,50.68,44.83,0.06,0.57,0.87,0.56,0.62,0.18,4.66,1.02,1.32,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,45.93,56.88,43.94,33.8,Arlott,Johnson,Kagura,Wanwan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,49.98,48.88,42.49,48.15,0.51,0.1,0.34,0.17,0.82,0.19,5.11,0.02,0.42,1.01,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,49.5,41.07,27.49,45.75,54.04837494004522,45.95162505995478,Menang
Arlott,Franco,Novaria,Wanwan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,46.81,49.92,42.49,49.63,0.51,2.25,0.89,0.17,0.44,0.19,10.32,3.18,0.42,0.08,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,50.58,59.19,27.49,42.3,Ruby,Rafaela,Cecilion,Kimmy,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,51.71,48.18,47.68,46.72,0.68,0.41,0.75,0.12,0.54,3.22,0.47,0.28,0.09,1.11,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,55.41,42.66,54.98,48.51,32.53,48.17005733577811,51.82994266422188,Kalah
Badang,Uranus,Yve,Popol and Kupa,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,51.74,48.69,52.98,44.33,0.44,0.45,0.07,0.46,1.02,0.19,0.54,0.01,0.88,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,43.08,48.31,43.58,36.69,Arlott,Hylos,Harith,Kimmy,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,56.04,5.55,47.68,46.72,0.51,0.32,1.02,0.12,0.54,0.19,0.26,36.94,0.09,1.11,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,43.04,40.56,48.51,32.53,52.88537001985135,47.114629980148656,Menang
Paquito,Johnson,Harith,Layla,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,49.98,5.55,49.48,52.11,0.75,0.1,1.02,2.64,0.44,1.22,5.11,36.94,4.28,0.63,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.5,49.5,40.56,64.67,43.1,Hilda,Minotaur,Aurora,Yi Sun-shin,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,52.37,4.93,51.78,49.63,0.53,1.03,0.62,0.01,0.44,0.14,25.15,8.49,0.06,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,63.53,41.53,38.64,42.3,50.49641268325756,49.50358731674243,Menang
Silvanna,Akai,Chang'e,Bruno,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,48.69,4.93,48.26,52.11,0.69,0.49,0.12,0.64,0.44,0.37,0.75,1.14,0.23,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.54,42.58,35.79,43.9,43.1,Alpha,Faramis,Lunox,Wanwan,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,50.19,49.63,42.49,46.72,0.25,0.22,0.31,0.17,0.54,0.49,1.41,0.38,0.42,1.11,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,52.4,41.03,27.49,32.53,53.27358549742818,46.72641450257183,Menang
Guinevere,Belerick,Vale,Clint,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,54.25,52.28,49.38,46.59,0.53,0.81,1.16,0.66,0.67,0.88,4.64,1.83,0.24,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,47.84,60.47,44.44,33.76,Argus,Angela,Lylia,Yi Sun-shin,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,51.58,50.26,51.78,44.86,0.49,0.19,0.87,0.01,0.09,1.17,31.53,1.02,0.06,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,45.53,56.88,38.64,27.56,53.45328762185254,46.54671237814746,Menang
Minsitthar,Rafaela,Valentina,Layla,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,51.71,43.27,49.48,51.32,0.54,0.41,0.31,2.64,0.63,2.23,0.47,0.52,4.28,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.8,42.66,49.13,64.67,48.81,Roger,Kaja,Luo Yi,Kimmy,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,47.26,50.91,47.68,47.08,1.87,0.01,0.75,0.12,0.82,18.07,0.14,2.55,0.09,2.28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68.99,47.29,58.03,48.51,45.55,48.53063855604429,51.469361443955705,Kalah
Fredrinn,Baxia,Valir,Lesley,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,49.12,49.17,46.24,51.86,0.1,0.15,1.08,1.42,0.96,25.54,0.28,7.23,1.02,24.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.93,39.26,59.27,61.17,60.58,Badang,Tigreal,Lunox,Bruno,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,49.45,49.63,48.26,52.11,0.44,1.85,0.31,0.64,0.44,0.19,62.63,0.38,0.23,0.63,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.45,62.6,41.03,43.9,43.1,55.014917486645146,44.985082513354854,Menang
Hilda,Johnson,Valentina,Yi Sun-shin,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,49.98,43.27,51.78,46.59,0.53,0.1,0.31,0.01,0.67,0.14,5.11,0.52,0.06,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,49.5,49.13,38.64,33.76,Khaleed,Chip,Vale,Natan,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,48.31,52.28,52.46,50.24,0.36,0.15,1.16,0.95,1.14,0.23,14.85,1.83,4.03,10.99,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,50.48,60.47,50.64,50.57,41.26973939664273,58.73026060335725,Kalah
Alpha,Diggie,Odette,Karrie,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,5.13,51.39,45.01,46.72,0.25,0.03,1.24,0.09,0.54,0.49,38.05,1.31,1.07,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.76,28.64,60.95,37.51,32.53,Balmond,Edith,Harith,Ixia,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,54.53,5.55,50.68,51.32,0.95,0.48,1.02,0.56,0.63,0.77,0.34,36.94,1.32,41.11,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,54.19,40.56,43.94,48.81,46.036955718025915,53.96304428197409,Kalah
Phoveus,Carmilla,Vale,Melissa,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,54.09,52.28,52.46,52.11,0.06,0.02,1.16,1.02,0.44,0.18,0.31,1.83,3.38,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,49.46,60.47,49.28,43.1,Argus,Franco,Eudora,Yi Sun-shin,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,46.81,48.71,51.78,44.86,0.49,2.25,0.09,0.01,0.09,1.17,10.32,1.45,0.06,2.02,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,50.58,48.66,38.64,27.56,58.43119212455817,41.568807875441834,Menang
Guinevere,Tigreal,Eudora,Miya,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,49.45,48.71,49.49,49.97,0.53,1.85,0.09,2.26,0.24,0.88,62.63,1.45,0.21,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,62.6,48.66,60.47,40.74,Alpha,Edith,Pharsa,Layla,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,54.53,48.43,49.48,46.72,0.25,0.48,0.55,2.64,0.54,0.49,0.34,0.03,4.28,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,54.19,53.03,64.67,32.53,49.52212040595133,50.477879594048666,Kalah
